locid,siteno,airport_name,width,facility_id,start_x,start_y,end_x,end_y
VA57,25841.3*A,POWHATAN,25,12101211,-77.22752300000,38.24723400000,-77.21076700000,38.24969000000
VA59,25673.2*A,WEATHERLY & SON,25,12101311,-76.15244500000,36.63375400000,-76.15075700000,36.63765800000
VA66,25662.7*A,BREEDEN,25,12101511,-77.57029700000,38.60643600000,-77.56855900000,38.60883000000
VA68,25884.41*A,LAKEVIEW AERODROME,25,12101711,-79.60424300000,37.11687300000,-79.60137300000,37.12063500000
VA72,25876.12*A,COVINGTON,25,12102011,-80.04214100000,36.60126200000,-80.03517100000,36.59901400000
VA73,25878.5*A,MAZZA,25,12102111,-77.48890300000,37.24533700000,-77.49940300000,37.24385300000
VA79,25883.1*A,HICKORY TREE FARM,25,12102411,-77.74593600000,38.94854700000,-77.74794000000,38.95722900000
XS70,24387.02*A,GLOVER,25,12102511,-95.01956900000,33.13891500000,-95.01641500000,33.13021300000
XS72,24643.1*A,F R DUKE FARM,25,12102711,-94.83577500000,30.47897000000,-94.83130500000,30.48810800000
XS74,24976.42*A,DIAMONDAIRE,25,12102911,-97.16112000000,31.60523200000,-97.16444200000,31.61120600000
XS77,23684.1*A,SEAFOOD WAREHOUSE PARK,25,12103011,-94.63031600000,29.46716200000,-94.62451400000,29.46385800000
XS86,23574.12*A,T-RANCH,25,12103611,-98.92757800000,29.26744700000,-98.92303600000,29.26635900000
XS88,24479.25*A,PARSON FIELD,25,12103811,-95.70626500000,33.85985100000,-95.70332300000,33.85491500000
XS90,23855.*A,FENTRESS AIRPARK,25,12104011,-97.77940000000,29.76573400000,-97.77115800000,29.77082600000
XS91,24559.*A,PICKLE PLANTATION,25,12104111,-95.59991800000,32.09088300000,-95.59874800000,32.08211700000
XS92,24478.85*A,JACKSON /BILL/,25,12104211,-97.71589000000,33.14791600000,-97.70917200000,33.14398600000
XS95,24752.12*A,MARTY RANCH,25,12104411,-96.97211200000,29.67975600000,-96.96896400000,29.67404400000
XS99,24778.9*A,LAKE WATER WHEEL,25,12104711,-94.91651100000,30.47243900000,-94.90890700000,30.46963700000
Y16,06277.085*A,DALE DELIGHT,25,12105011,-91.61924900000,43.07995100000,-91.61104700000,43.07778500000
Y30,10378.5*A,PBEAAYE,25,12105211,-84.55723500000,45.52772100000,-84.55672900000,45.53452300000
Y46,05844.1*A,BEDFORD MUNI,25,12105411,-94.72962600000,40.63403300000,-94.72920000000,40.64149900000
Y76,05951.*A,MORNINGSTAR FIELD,25,12105711,-93.64091000000,41.65752900000,-93.64112600000,41.65129900000
Z14,50754.*A,TAZLINA,25,12106511,-146.46224900000,62.06622900000,-146.45879500000,62.06334900000
Z48,50057.2*A,BEAR CREEK 3,25,12106811,-156.14521000000,63.57385900000,-156.14289200000,63.56935900000
SC88,22184.01*A,DAVIS FIELD,25,12107011,-81.79355600000,35.14536300000,-81.79498200000,35.14932900000
SC90,22516.*A,DO-LITTLE FIELD,25,12107111,-80.94448300000,33.67310200000,-80.95218300000,33.67912000000
SC91,22147.*A,BELL'S BRANCH,25,12107211,-80.85164700000,33.30618600000,-80.84465500000,33.30690800000
SC98,22298.*A,MOUNT HOLLY,25,12107411,-80.08749100000,33.05575800000,-80.07934300000,33.05290800000
SC99,22386.*A,WHITEPLAINS,25,12107511,-81.36408500000,33.96340300000,-81.35424900000,33.96437500000
SD13,22661.5*A,HOFER PRIVATE,25,12107911,-98.06802300000,44.86465000000,-98.07604700000,44.86862400000
SD14,22663.*A,VALBURG RANCH,25,12108011,-100.40328100000,43.73379200000,-100.39198700000,43.73285600000
SD21,22693.*A,HAYES EMERGENCY AIRSTRIP,25,12108111,-101.01094400000,44.37324300000,-101.00656400000,44.36838700000
SD25,22709.1*A,RAPPE FIELD,25,12108411,-99.01186100000,45.45566200000,-99.01280500000,45.44873200000
SD35,22808.17*A,BRUCH AIRFIELD,25,12108711,-103.40013800000,44.49477800000,-103.38875000000,44.49355600000
SD42,22629.7*A,WALTNER & RICHARDS,25,12109011,-97.53674500000,43.56926900000,-97.53060900000,43.56402700000
SD46,22655.12*A,JENSEN,25,12109211,-96.85001300000,43.83660800000,-96.85064900000,43.83000600000
SD49,22677.*A,HITE PRIVATE,25,12109311,-98.05463500000,45.29006400000,-98.05388700000,45.28429800000
SD56,22753.62*A,RALPH MYERS,25,12109411,-99.62065300000,44.86851100000,-99.61346500000,44.86478300000
SD65,22835.4*A,WHIPPLE RANCH,25,12109711,-97.00088600000,45.43466200000,-96.99871400000,45.44081600000
VA83,25762.1*A,FINCASTLE,25,12110111,-79.85712700000,37.52318900000,-79.84684700000,37.52151900000
VA85,25889.*A,NEW CASTLE INTL,25,12110311,-80.09917500000,37.48018800000,-80.10036300000,37.48673800000
VA91,25922.*A,JOHNSON FLD,25,12110711,-75.72978200000,37.70624600000,-75.72341000000,37.70346000000
VA94,25952.*A,PLAINVIEW,25,12110911,-77.89378500000,37.53460900000,-77.88898900000,37.53679900000
VA95,25952.01*A,SPRING VALLEY,25,12111011,-77.80096300000,37.59396900000,-77.79958300000,37.60021500000
VA96,25857.82*A,FABER,25,12111111,-78.73082800000,37.82346700000,-78.73254200000,37.82737100000
VA98,25963.*A,REEDVILLE,25,12111211,-76.27186600000,37.83144500000,-76.27468800000,37.82492700000
VA99,25963.02*A,FEDERHART-OPHELIA,25,12111311,-76.29122800000,37.90893900000,-76.28977200000,37.90298500000
VG01,25840.01*A,EUREKA,25,12111711,-78.56249400000,37.06631800000,-78.56089400000,37.05842600000
VG05,26030.1*A,PAYNE,25,12112111,-78.06125400000,37.87851500000,-78.05374400000,37.88065900000
VG06,25618.01*A,FULCHER FAMILY FARMS,25,12112211,-79.07798400000,37.72434700000,-79.08817800000,37.72592500000
VG07,25963.81*A,RULAR,25,12112311,-77.83035200000,38.54021100000,-77.82631400000,38.53756700000
VG09,25661.22*A,STARBASE,25,12112511,-75.99177200000,37.22646300000,-75.97489400000,37.22909300000
VG12,25967.*A,SIMPSONVILLE,25,12112711,-77.86638300000,38.33084400000,-77.86638300000,38.33608400000
VG16,25927.4*A,COLLINS,25,12113111,-80.17160500000,36.62762700000,-80.16960100000,36.62264500000
VG20,25923.*A,ONLEY,25,12113311,-75.71370000000,37.67249500000,-75.70615800000,37.67776700000
VG22,26074.8*A,ROCKFISH ARPK,25,12113511,-78.89632000000,37.87783900000,-78.89094800000,37.88132900000
VG23,25624.01*A,SMITH,25,12113611,-77.56273900000,38.92516600000,-77.56279900000,38.93061200000
VG24,25626.12*A,MAYERS,25,12113711,-77.49733600000,37.78179700000,-77.49040800000,37.78182100000
VG25,25632.13*A,ROBINSON,25,12113811,-79.57515700000,37.34557100000,-79.56879900000,37.35137500000
VG34,25687.1*A,MERIFIELD,25,12114011,-78.50339400000,36.58712200000,-78.49827000000,36.58205000000
VG37,26064.51*A,UMPHLETT AIRSTRIP,25,12114311,-76.63797000000,36.58580200000,-76.63804600000,36.59283400000
VG39,25661.01*A,EARTH,25,12114411,-76.00406200000,37.22088100000,-76.01093800000,37.22078500000
VG40,25988.03*A,WOODY FIELD,25,12114511,-79.85389200000,36.88606000000,-79.85065200000,36.88120200000
VG42,25827.13*A,HENSHAW,25,12114711,-77.15345300000,37.24869200000,-77.15188100000,37.25603000000
VG43,25865.*A,ARROWPOINT,25,12114811,-78.10058900000,38.30716500000,-78.09718900000,38.30561300000
Z81,50683.*A,SALMON LAKE,25,12115111,-165.01087200000,64.90679600000,-165.01438400000,64.91170000000
Z98,10475.2*A,OTTAWA EXECUTIVE,25,12115611,-85.92992800000,42.81218800000,-85.92625600000,42.82230800000
NM37,14747.02*A,ADOBE RANCH PRIVATE,25,12115911,-107.89686500000,33.58112100000,-107.90322500000,33.57178500000
NM38,14609.01*A,DOUBLE V RANCH,25,12116011,-104.43093800000,34.12234200000,-104.42345400000,34.11226000000
NM42,14576.12*A,AERO TECH INC,25,12116111,-103.14718700000,34.41943900000,-103.14836900000,34.41222700000
NM53,14637.01*A,SAN MIGUEL RANCH,25,12116511,-104.58872100000,35.50766200000,-104.57461300000,35.51789400000
NM56,14708.1*A,MYSTIC BLUFFS,25,12116711,-108.46700000000,35.16293400000,-108.45092400000,35.16768600000
NM78,14580.03*A,HACIENDA SUR LUNA,25,12117711,-107.65321100000,31.87896800000,-107.63794700000,31.87678400000
NM79,14686.*A,SHOESTRING RANCH,25,12117811,-106.68377900000,32.44308600000,-106.67566900000,32.44320600000
NM80,14704.71*A,QUEMADO,25,12117911,-108.52229900000,34.33796900000,-108.50671900000,34.34268500000
NM86,14696.1*A,PLAYAS AIR STRIP,25,12118211,-108.54407800000,31.93443700000,-108.52935200000,31.93908100000
NM88,14550.*A,SKYWAGON FARM,25,12118411,-106.76078900000,34.54193000000,-106.75898900000,34.54457000000
NM91,14607.5*A,HIGH LONESOME,25,12118611,-108.79674200000,34.62331400000,-108.78364600000,34.62135200000
SD78,22714.5*A,ANDERSON AERIAL SPRAYING,25,12118811,-99.87441700000,43.89916400000,-99.88330500000,43.90389200000
SD88,22621.111*A,DUNN,25,12119311,-102.00410600000,45.39077800000,-102.00119400000,45.38751400000
SD90,22798.01*A,MITCHELL'S STRIP,25,12119411,-103.78949700000,44.46747400000,-103.78494700000,44.46697000000
SD98,22670.*A,BARBER,25,12119811,-102.54858100000,44.45874700000,-102.55508700000,44.46622900000
SEQ,24763.*A,RANDOLPH AFB AUX,25,12120011,-97.91767100000,29.57389100000,-97.89900300000,29.55768100000
SLJ,11169.*A,HAGLER AAF,25,12120311,-89.19639100000,31.17901300000,-89.18594700000,31.16856900000
SN05,06646.14*A,HALSTEAD,25,12120711,-97.50964700000,38.03502300000,-97.50876700000,38.02777700000
SN08,06509.*A,FISHER,25,12120811,-97.65598800000,37.99593700000,-97.65688000000,37.98741900000
SN10,06486.51*A,BELLE PLAINE FARMS,25,12121011,-97.21093300000,37.39289300000,-97.20906700000,37.39877300000
SN13,06520.02*A,ALBERS,25,12121311,-97.77411900000,37.66195100000,-97.77487100000,37.65474300000
SN16,06703.01*A,CURTIS,25,12121411,-97.26967600000,37.85726700000,-97.26984800000,37.85553500000
SN20,06482.3*A,BRADY-PIPPIN,25,12121711,-97.04867000000,37.72221100000,-97.04918400000,37.71671100000
SN25,06494.5*A,LUCAS,25,12121911,-101.55845900000,37.42226800000,-101.55798300000,37.41499800000
SN28,06508.26*A,BELCHER,25,12122111,-97.93734100000,38.86449700000,-97.93830700000,38.87273500000
SN32,06486.5*A,RANDS,25,12122311,-97.26985200000,37.42942800000,-97.26912400000,37.42339000000
SN33,06534.*A,CALLAWAY AIRPARK,25,12122411,-97.12088300000,39.43594200000,-97.12138300000,39.43071800000
SN37,06575.*A,HAROLD K. WELLS,25,12122511,-96.72941900000,38.39053400000,-96.73005300000,38.38338200000
VG53,25988.05*A,VENNING'S LANDING,25,12123111,-79.79914300000,37.04565100000,-79.80363500000,37.04157100000
VG55,26077.43*A,WOODSTOCK,25,12123211,-78.55590200000,38.88606000000,-78.55967600000,38.87804000000
VG58,25988.06*A,ABBOTT,25,12123311,-79.79971600000,36.94496600000,-79.79361800000,36.94570000000
VT09,25339.*A,SPENCER,25,12124211,-73.29190500000,44.11111700000,-73.28865100000,44.11610500000
VT10,25375.9*A,MANNING PERSONAL AIRSTRIP,25,12124311,-73.38672500000,43.98438200000,-73.38462900000,43.97851000000
VT12,25395.*A,E.A.DEEDS FARM,25,12124411,-73.28346600000,44.29363600000,-73.28289600000,44.28869000000
VT13,25396.5*A,HOLLOWAY,25,12124511,-72.71813500000,43.30157500000,-72.71705700000,43.29857300000
VT15,25435.1*A,SAVAGE ISLAND,25,12124611,-73.24640500000,44.70050100000,-73.24552300000,44.70736500000
VT20,25505.*A,MACH PERSONAL STRIP,25,12124911,-73.14648900000,43.36881800000,-73.14983500000,43.36466000000
VT22,25538.*A,SHELBURNE FARMS,25,12125111,-73.26799800000,44.40397200000,-73.26614400000,44.39890600000
VT23,25538.3*A,BOSTWICK FARM,25,12125211,-73.25000800000,44.36744900000,-73.25080000000,44.37431900000
VT25,25543.*A,SKY ACRES,25,12125311,-73.16708100000,44.41902400000,-73.16539300000,44.41441000000
VT33,25581.19*A,YANKEE KINGDOM,25,12125511,-73.38528500000,44.10422900000,-73.37051900000,44.10699100000
VT38,25344.1*A,GREENWOODS AIRFIELD,25,12125711,-73.24629600000,45.00614500000,-73.24703800000,45.01218900000
II14,05365.1*A,BECK PVT,25,12126011,-85.56591000000,40.96092800000,-85.55904800000,40.96138400000
OH26,18563.912*A,BIRDLAND,25,12126311,-81.10682200000,41.65943800000,-81.10559600000,41.65344200000
OH27,18469.12*A,SALEM LAKEFRONT,25,12126411,-80.84675900000,40.80513000000,-80.84396100000,40.81054400000
OH28,18078.*A,DONNER FIELD,25,12126511,-83.59630300000,39.36698200000,-83.60369700000,39.36635200000
OH29,18389.*A,PETERSBURG,25,12126611,-80.55606400000,40.90415900000,-80.55463200000,40.89707300000
OH32,17533.*A,STONE,25,12126911,-83.42800100000,41.01014000000,-83.42684900000,41.00274600000
OH34,17542.01*A,LEIS,25,12127011,-84.66662000000,40.20551100000,-84.65662800000,40.20625100000
OH35,18000.5*A,MISSION FIELD,25,12127111,-82.81876500000,39.42709100000,-82.82658100000,39.42970300000
OH36,18763.*A,RIVERSIDE,25,12127211,-81.98174600000,39.98990500000,-81.98574600000,39.98245300000
OH42,17662.5*A,HAWK'S NEST,25,12127411,-82.39455400000,40.53736900000,-82.39299400000,40.54275300000
OH44,17722.4*A,GROVER,25,12127511,-82.95260500000,40.22004400000,-82.93998100000,40.22119200000
OH45,17620.41*A,DRAKE,25,12127611,-83.58287500000,41.45452700000,-83.58976900000,41.45391100000
OH48,17528.*A,ALLIANCE,25,12127911,-81.06571100000,40.90875000000,-81.06447900000,40.90247800000
OH50,17742.12*A,LINDSEY L.S.,25,12128111,-83.10003000000,39.68632100000,-83.09367600000,39.68880300000
OH51,17745.*A,MIAMI VALLEY CAREER TECHNOLOGY CENTER,25,12128211,-84.33225600000,39.84058300000,-84.33041200000,39.84619500000
OH59,17904.*A,MC INTOSH,25,12128811,-84.45227700000,39.69561100000,-84.44483900000,39.69616500000
OH61,17534.*A,AMANDA,25,12128911,-82.73844600000,39.63848800000,-82.73745000000,39.63219400000
OH63,17951.41*A,JIMS,25,12129011,-84.41706100000,39.60367900000,-84.41616100000,39.59643300000
OH66,17979.03*A,OBANNON CREEK AERODROME,25,12129211,-84.18141900000,39.23758700000,-84.17122900000,39.24142100000
OH71,17701.2*A,CHAPMAN MEMORIAL FIELD,25,12129511,-82.73567300000,40.29491200000,-82.72427100000,40.29598800000
OH77,18717.02*A,LUMBERTON,25,12130111,-83.85527400000,39.54926500000,-83.85458000000,39.55696700000
OH78,18075.2*A,SWIGART,25,12130211,-84.40927600000,39.97091300000,-84.40840000000,39.96419100000
OH82,17518.*A,GRAHAM FARM,25,12130611,-81.96903500000,40.15447900000,-81.97790100000,40.15232700000
NR02,16946.*A,JORDAN FIELD,25,12131411,-79.99990800000,35.23204900000,-79.99120400000,35.24350700000
NR04,17158.13*U,SOUTHERN SKIES,25,12131511,-81.17439800000,35.96013900000,-81.17171400000,35.96041700000
NV26,13073.1*A,VOC TECH,25,12133111,-115.07235800000,36.07976800000,-115.06541200000,36.07851400000
NV42,13079.6*A,HERITAGE,25,12133711,-115.63438600000,35.77197200000,-115.62840200000,35.77964600000
NV47,13135.212*A,PALOMINO,25,12133811,-119.68284600000,39.83872900000,-119.68141800000,39.82775500000
SN43,06562.6*A,STRAFUSS,25,12134111,-95.47212500000,39.50680200000,-95.47004900000,39.50152800000
SN45,06721.1*A,MICHAEL'S,25,12134211,-95.26614600000,38.83502400000,-95.26663200000,38.82775400000
SN47,06585.*A,CONVERSE FARM,25,12134411,-96.10695800000,38.76997500000,-96.10747200000,38.76336900000
SN49,06857.8*A,MC COLLOUGH AIRFIELD,25,12134511,-97.97197100000,39.68287500000,-97.97034100000,39.68767500000
SN58,06564.2*A,FOSTER FIELD,25,12135111,-96.64712900000,37.87336600000,-96.64624500000,37.86667400000
SN61,06630.6*A,YODER AIRPARK,25,12135411,-97.62913500000,37.66317100000,-97.62985100000,37.65630100000
SN62,06492.3*A,ROBERTS FIELD,25,12135511,-97.50921500000,37.87396100000,-97.51578500000,37.87437300000
SN63,06649.6*A,GAIL BALLARD,25,12135611,-99.11524200000,37.60409000000,-99.11608200000,37.61261200000
SN64,06630.51*A,ECK FIELD,25,12135711,-97.53885600000,37.69947500000,-97.53957200000,37.69221700000
SN67,06635.2*A,BUTTON,25,12135911,-98.75005800000,38.38595400000,-98.75066600000,38.38073600000
SN68,06945.5*A,LIL BIRD,25,12136011,-97.31000500000,37.88234000000,-97.31063100000,37.87601800000
SN69,06646.2*A,EMMERSON,25,12136111,-94.64290300000,37.92839600000,-94.64256900000,37.93445600000
SN71,06648.3*A,BOB PARK,25,12136211,-97.96394100000,37.30554500000,-97.96451100000,37.30004900000
SN72,06648.61*A,GRAHAM FARMS,25,12136311,-95.43977000000,38.30320000000,-95.44019200000,38.29684000000
SN75,06658.6*A,SOMMERS,25,12136611,-95.33458000000,39.86917200000,-95.33259800000,39.86416200000
SN77,06694.11*A,JOHNS,25,12136811,-101.76732900000,37.40360000000,-101.76689900000,37.39644000000
SN78,06508.56*A,ALBRIGHT,25,12136911,-94.72180400000,38.69776000000,-94.71589000000,38.69837200000
SN83,06716.8*A,HIGHCREST AIR PARK,25,12137211,-94.95188900000,39.23050600000,-94.95081900000,39.22394200000
SN84,06723.12*A,BLASER'S,25,12137311,-94.98994300000,39.26816700000,-94.98554300000,39.27350100000
SN90,06742.01*A,D'FIELD,25,12137811,-95.19170100000,39.22955600000,-95.19212700000,39.22322200000
SN91,06745.*A,GODFREY,25,12137911,-96.11913200000,38.10833000000,-96.11197000000,38.11116000000
SN97,06784.*A,BROLLIER,25,12138111,-101.19814700000,37.32312700000,-101.19717500000,37.32969900000
SN98,06881.01*A,ANTON FLYING UV,25,12138211,-100.94317600000,37.41799300000,-100.94104000000,37.42366900000
VT45,25458.*A,DAVIS PVT,25,12138511,-72.97785400000,44.51906400000,-72.98073400000,44.51548200000
VT46,25344.*A,NORTHERN LIGHTS,25,12138611,-73.28752000000,44.86932300000,-73.28552000000,44.87464900000
VT52,25489.*A,SHAW MEADOW,25,12138811,-73.18799200000,44.64633300000,-73.18727000000,44.64042700000
VT55,25512.*A,BRANDON,25,12139011,-72.58183500000,43.89955300000,-72.58392300000,43.90280100000
VT59,25477.*A,ARDELL FLYING FIELD,25,12139111,-72.91172800000,43.28031400000,-72.90993800000,43.27524200000
VT60,25581.4*A,HULETT LANDING STRIP,25,12139211,-73.24280900000,43.32852800000,-73.24240300000,43.33161600000
VT64,25495.*A,MOUNTAIN VIEW FARM,25,12139411,-72.64147900000,44.51327100000,-72.64097700000,44.51739100000
VT73,25375.91*A,MELROSE SPRINGS AIRFIELD,25,12139511,-73.31495600000,43.94676900000,-73.31871000000,43.94295300000
VWL,10546.1*A,MOBERG AIR BASE,25,12139811,-94.95590800000,47.49834500000,-94.94965400000,47.49378100000
W09,26243.5*A,LOWER MONUMENTAL STATE,25,12140211,-118.53922800000,46.54632000000,-118.53352000000,46.55451600000
W12,26291.6*A,LOST RIVER RESORT,25,12140311,-120.50725700000,48.65219800000,-120.49683100000,48.64697000000
W73,20369.91*A,MID ATLANTIC SOARING CENTER,25,12141611,-77.35451500000,39.75986000000,-77.34823700000,39.75422000000
OH91,18085.15*A,DAVE RICE,25,12142411,-84.23412500000,40.69839700000,-84.23459700000,40.70182500000
OH93,18204.*A,DARBY,25,12142511,-83.39192800000,40.13832600000,-83.38846800000,40.14235000000
OH95,18227.*A,MAPLEWOOD ORCHARD,25,12142711,-84.16887900000,39.38235500000,-84.16765900000,39.38609700000
OH96,18233.*A,NEALS,25,12142811,-83.89138400000,39.03391800000,-83.88083800000,39.03330400000
OI01,18099.11*A,LAZY-W,25,12143111,-82.44587400000,39.51398000000,-82.45221400000,39.51337600000
OI06,18657.01*A,WAGNER INTL,25,12143311,-84.28814500000,39.99171100000,-84.29507900000,39.99117300000
OI07,18722.24*A,VARNS FARMS,25,12143411,-81.98021700000,40.83070500000,-81.97924100000,40.82524100000
OI08,18722.23*A,DAVIES AIR FLD,25,12143511,-81.87344600000,40.73562800000,-81.86988800000,40.74226400000
OI12,17848.02*A,FLY-A-WAY FARM,25,12143611,-82.99880300000,40.24993500000,-82.98989700000,40.25074500000
OI25,17987.41*A,ROSS FIELD,25,12144011,-83.34978200000,39.36573200000,-83.35893600000,39.36495200000
OI29,18365.2*A,YELLOWBIRD FARM,25,12144311,-83.23287500000,38.85507300000,-83.22804700000,38.85340700000
OI32,18432.511*A,STONEY'S,25,12144511,-81.29006400000,41.16815500000,-81.28570000000,41.16806900000
OI34,18538.*A,FRICKE,25,12144711,-83.99535400000,39.61412500000,-83.98951000000,39.61210700000
OI38,17880.*A,HILLVIEW AIRSTRIP,25,12144911,-83.61819200000,40.31019900000,-83.61222200000,40.30713500000
OI40,17979.021*A,HALLELUJAH FIELD,25,12145111,-84.10256000000,39.20456300000,-84.10675200000,39.20055900000
OI42,18291.7*A,D. A. CHANDLER,25,12145311,-82.46432900000,41.13247100000,-82.45712100000,41.13319100000
OI52,18048.02*A,LYONS FIELD,25,12146311,-83.78355500000,39.62725500000,-83.78296100000,39.62286700000
OI55,18722.211*A,SCHEIBE FIELD,25,12146511,-82.00551000000,40.74944400000,-82.00311800000,40.75233600000
NV67,13095.1*A,PILOT CREEK RANCHES,25,12147111,-114.11723300000,41.11543400000,-114.11001500000,41.11608200000
NV68,13102.*A,PINE GROVE,25,12147211,-117.80862700000,41.56065500000,-117.80998300000,41.57080500000
